type,timestamp,time_diff,totalCursorDistance,totalMouseClicks,user_id,version_id,option_id,old_vote,new_vote,vote_diff,option_position,option_position_view,filled_page_action,version,old_group,new_group,card_order,new_position,old_position,raw_page_action,diff_square,num_groupings,distance_diff,abs_distance,cumulative_distance,cumulative_voting_time,cumulative_cursor_distance,cumsum_diff_square,step
options/updateOptionVotes,2023-09-29 16:39:54.583000+00:00,26.617000000000004,7343.986830243771,4,S002,v2,option_28,1.0,2.0,1.0,1.0,6.0,voting,v2_short_interactive,,,4.0,,,,3.0,6,-1.0,1.0,23.0,130.752,18990.216991011308,55.0,9
options/updateOptionVotes,2023-09-29 16:40:54.575000+00:00,42.092,7855.808984448325,6,S002,v2,option_29,1.0,-2.0,-3.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,3.0,6,5.0,5.0,28.0,172.844,26846.025975459637,58.0,10
options/updateOptionVotes,2023-10-02 14:07:42.460000+00:00,27.04,3347.5297760453705,2,S008,v2,option_24,0.0,5.0,5.0,5.0,2.0,voting,v2_short_interactive,,,6.0,,,,25.0,7,5.0,5.0,5.0,27.04,3347.5297760453705,25.0,1
options/updateOptionVotes,2023-10-02 14:07:46.937000+00:00,4.477,364.20162012132016,2,S008,v2,option_7,0.0,3.0,3.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,9.0,7,1.0,1.0,6.0,31.517,3711.7313961666905,34.0,2
options/updateOptionVotes,2023-10-02 14:07:57.490000+00:00,10.553,1042.8656167605366,4,S008,v2,option_6,0.0,2.0,2.0,3.0,4.0,voting,v2_short_interactive,,,2.0,,,,4.0,7,-3.0,3.0,9.0,42.07,4754.597012927227,38.0,3
options/updateOptionVotes,2023-10-02 14:08:00.426000+00:00,2.936,350.1307897139088,2,S008,v2,option_21,0.0,2.0,2.0,2.0,5.0,voting,v2_short_interactive,,,3.0,,,,4.0,7,-1.0,1.0,10.0,45.006,5104.727802641136,42.0,4
options/updateOptionVotes,2023-10-02 14:08:04.521000+00:00,4.095,244.46936002441365,2,S008,v2,option_4,0.0,2.0,2.0,4.0,3.0,voting,v2_short_interactive,,,4.0,,,,4.0,7,2.0,2.0,12.0,49.101,5349.1971626655495,46.0,5
options/updateOptionVotes,2023-10-02 14:08:09.809000+00:00,5.288,1195.2810186154686,3,S008,v2,option_3,0.0,2.0,2.0,1.0,6.0,voting,v2_short_interactive,,,5.0,,,,4.0,7,-3.0,3.0,15.0,54.389,6544.478181281018,50.0,6
options/updateOptionVotes,2023-10-02 14:08:19.551000+00:00,9.742,1380.5949478623886,4,S008,v2,option_6,2.0,4.0,2.0,3.0,4.0,voting,v2_short_interactive,,,2.0,,,,12.0,7,2.0,2.0,17.0,64.131,7925.073129143407,62.0,7
options/updateOptionVotes,2023-10-02 14:08:23.124000+00:00,3.5730000000000004,400.180302951096,2,S008,v2,option_6,4.0,3.0,-1.0,3.0,4.0,voting,v2_short_interactive,,,2.0,,,,-7.0,7,0.0,0.0,17.0,67.70400000000001,8325.253432094503,55.0,8
options/updateOptionVotes,2023-10-02 14:08:48.891000+00:00,25.766999999999992,5357.673730716269,4,S008,v2,option_6,3.0,2.0,-1.0,3.0,4.0,voting,v2_short_interactive,,,2.0,,,,-5.0,7,0.0,0.0,17.0,93.471,13682.927162810773,50.0,9
options/updateOptionVotes,2023-10-02 14:08:58.619000+00:00,9.728,854.278293543801,2,S008,v2,option_21,2.0,3.0,1.0,2.0,5.0,voting,v2_short_interactive,,,3.0,,,,5.0,7,-1.0,1.0,18.0,103.199,14537.205456354572,55.0,10
options/updateOptionVotes,2023-10-02 22:03:07.518000+00:00,22.797,3479.106470315659,3,S010,v2,option_21,0.0,3.0,3.0,5.0,2.0,voting,v2_short_interactive,,,6.0,,,,9.0,6,5.0,5.0,5.0,22.797,3479.106470315659,9.0,1
options/updateOptionVotes,2023-10-02 22:03:11.460000+00:00,3.942,617.736684472131,2,S010,v2,option_14,0.0,3.0,3.0,4.0,3.0,voting,v2_short_interactive,,,4.0,,,,9.0,6,-1.0,1.0,6.0,26.739,4096.84315478779,18.0,2
options/updateOptionVotes,2023-10-02 22:03:25.714000+00:00,14.254,2258.313332233398,4,S010,v2,option_10,0.0,1.0,1.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,1.0,6,2.0,2.0,8.0,40.993,6355.156487021188,19.0,3
options/updateOptionVotes,2023-10-02 22:03:31.576000+00:00,5.861999999999999,3457.2748701892133,2,S010,v2,option_27,0.0,1.0,1.0,1.0,6.0,voting,v2_short_interactive,,,5.0,,,,1.0,6,-5.0,5.0,13.0,46.855,9812.4313572104,20.0,4
options/updateOptionVotes,2023-10-02 22:03:34.401000+00:00,2.825,207.53296617969588,2,S010,v2,option_19,0.0,2.0,2.0,2.0,5.0,voting,v2_short_interactive,,,3.0,,,,4.0,6,1.0,1.0,14.0,49.68,10019.964323390095,24.0,5
options/updateOptionVotes,2023-10-02 22:03:37.765000+00:00,3.3640000000000003,166.9088619764709,2,S010,v2,option_30,0.0,3.0,3.0,3.0,4.0,voting,v2_short_interactive,,,2.0,,,,9.0,6,1.0,1.0,15.0,53.044,10186.873185366569,33.0,6
options/updateOptionVotes,2023-10-03 15:25:21.523000+00:00,38.252,10213.395772321326,2,S013,v2,option_9,0.0,5.0,5.0,1.0,6.0,voting,v2_short_interactive,,,6.0,,,,25.0,6,1.0,1.0,1.0,38.252,10213.395772321326,25.0,1
options/updateOptionVotes,2023-10-03 15:25:26.011000+00:00,4.488,529.9114253624488,2,S013,v2,option_28,0.0,1.0,1.0,2.0,5.0,voting,v2_short_interactive,,,4.0,,,,1.0,6,1.0,1.0,2.0,42.74,10743.307197683776,26.0,2
options/updateOptionVotes,2023-10-03 15:25:35.079000+00:00,9.068,2115.1864882824248,2,S013,v2,option_20,0.0,3.0,3.0,3.0,4.0,voting,v2_short_interactive,,,5.0,,,,9.0,6,1.0,1.0,3.0,51.808,12858.4936859662,35.0,3
options/updateOptionVotes,2023-10-03 15:25:50.784000+00:00,15.705000000000002,1902.887488280652,3,S013,v2,option_2,0.0,2.0,2.0,6.0,1.0,voting,v2_short_interactive,,,3.0,,,,4.0,6,3.0,3.0,6.0,67.513,14761.381174246852,39.0,4
options/updateOptionVotes,2023-10-03 15:25:57.864000+00:00,7.08,463.7785886787923,2,S013,v2,option_12,0.0,3.0,3.0,4.0,3.0,voting,v2_short_interactive,,,2.0,,,,9.0,6,-2.0,2.0,8.0,74.593,15225.159762925645,48.0,5
options/updateOptionVotes,2023-10-03 15:26:00.088000+00:00,2.224,188.8662381207756,2,S013,v2,option_7,0.0,1.0,1.0,5.0,2.0,voting,v2_short_interactive,,,1.0,,,,1.0,6,1.0,1.0,9.0,76.81700000000001,15414.02600104642,49.0,6
options/updateOptionVotes,2023-10-03 15:26:28.484000+00:00,28.396,6400.403087913321,4,S013,v2,option_20,3.0,4.0,1.0,3.0,4.0,voting,v2_short_interactive,,,5.0,,,,7.0,6,-2.0,2.0,11.0,105.213,21814.42908895974,56.0,7
options/updateOptionVotes,2023-10-03 15:26:43.032000+00:00,14.547999999999998,1799.7957332280494,5,S013,v2,option_12,3.0,4.0,1.0,4.0,3.0,voting,v2_short_interactive,,,2.0,,,,7.0,6,1.0,1.0,12.0,119.761,23614.22482218779,63.0,8
options/updateOptionVotes,2023-10-03 15:26:49.656000+00:00,6.6240000000000006,659.0073334437338,2,S013,v2,option_28,1.0,0.0,-1.0,2.0,5.0,voting,v2_short_interactive,,,4.0,,,,-1.0,6,-2.0,2.0,14.0,126.385,24273.23215563152,62.0,9
options/updateOptionVotes,2023-10-03 15:26:54.572000+00:00,4.916,422.8586238889407,2,S013,v2,option_2,2.0,1.0,-1.0,6.0,1.0,voting,v2_short_interactive,,,3.0,,,,-3.0,6,4.0,4.0,18.0,131.301,24696.090779520466,59.0,10
options/updateOptionVotes,2023-10-04 17:06:17.489000+00:00,40.15,5256.494079004087,4,S017,v2,option_31,0.0,3.0,3.0,5.0,2.0,voting,v2_short_interactive,,,1.0,,,,9.0,6,5.0,5.0,5.0,40.15,5256.494079004087,9.0,1
options/updateOptionVotes,2023-10-04 17:06:30.281000+00:00,12.792,581.9925383682322,3,S017,v2,option_24,0.0,3.0,3.0,4.0,3.0,voting,v2_short_interactive,,,3.0,,,,9.0,6,-1.0,1.0,6.0,52.942,5838.486617372319,18.0,2
options/updateOptionVotes,2023-10-04 17:06:34.409000+00:00,4.128,393.0903353166848,2,S017,v2,option_24,3.0,4.0,1.0,4.0,3.0,voting,v2_short_interactive,,,3.0,,,,7.0,6,0.0,0.0,6.0,57.07,6231.576952689004,25.0,3
options/updateOptionVotes,2023-10-04 17:06:48.281000+00:00,13.872,755.010487212332,2,S017,v2,option_5,0.0,2.0,2.0,3.0,4.0,voting,v2_short_interactive,,,4.0,,,,4.0,6,-1.0,1.0,7.0,70.942,6986.587439901336,29.0,4
options/updateOptionVotes,2023-10-04 17:06:51.566000+00:00,3.285,431.79509232020007,2,S017,v2,option_4,0.0,1.0,1.0,2.0,5.0,voting,v2_short_interactive,,,5.0,,,,1.0,6,-1.0,1.0,8.0,74.227,7418.382532221536,30.0,5
options/updateOptionVotes,2023-10-04 17:06:55.660000+00:00,4.094,421.3219745778644,2,S017,v2,option_6,0.0,3.0,3.0,1.0,6.0,voting,v2_short_interactive,,,6.0,,,,9.0,6,-1.0,1.0,9.0,78.321,7839.7045067994,39.0,6
options/updateOptionVotes,2023-10-04 17:07:17.577000+00:00,21.917,3515.910266662041,3,S017,v2,option_31,3.0,4.0,1.0,5.0,2.0,voting,v2_short_interactive,,,1.0,,,,7.0,6,4.0,4.0,13.0,100.238,11355.614773461442,46.0,7
options/updateOptionVotes,2023-10-04 17:07:22.459000+00:00,4.882,753.7555592446574,2,S017,v2,option_24,4.0,5.0,1.0,4.0,3.0,voting,v2_short_interactive,,,3.0,,,,9.0,6,-1.0,1.0,14.0,105.12,12109.3703327061,55.0,8
options/updateOptionVotes,2023-10-06 20:33:46.141000+00:00,12.044,5106.96622136299,2,S022,v2,option_31,0.0,3.0,3.0,4.0,3.0,voting,v2_short_interactive,,,4.0,,,,9.0,6,4.0,4.0,4.0,12.044,5106.96622136299,9.0,1
options/updateOptionVotes,2023-10-06 20:33:49.447000+00:00,3.306,643.7012524230189,2,S022,v2,option_29,0.0,1.0,1.0,6.0,1.0,voting,v2_short_interactive,,,3.0,,,,1.0,6,2.0,2.0,6.0,15.35,5750.6674737860085,10.0,2
options/updateOptionVotes,2023-10-06 20:33:52.271000+00:00,2.824,471.213843789737,2,S022,v2,option_23,0.0,1.0,1.0,5.0,2.0,voting,v2_short_interactive,,,6.0,,,,1.0,6,-1.0,1.0,7.0,18.174,6221.881317575746,11.0,3
options/updateOptionVotes,2023-10-06 20:33:56.231000+00:00,3.96,733.2187999395486,2,S022,v2,option_27,0.0,1.0,1.0,3.0,4.0,voting,v2_short_interactive,,,5.0,,,,1.0,6,-2.0,2.0,9.0,22.134,6955.100117515294,12.0,4
options/updateOptionVotes,2023-10-06 20:33:59.778000+00:00,3.547,740.330379495047,2,S022,v2,option_27,1.0,2.0,1.0,3.0,4.0,voting,v2_short_interactive,,,5.0,,,,3.0,6,0.0,0.0,9.0,25.681,7695.430497010341,15.0,5
options/updateOptionVotes,2023-10-06 20:34:04.207000+00:00,4.429,619.143125085593,2,S022,v2,option_16,0.0,1.0,1.0,2.0,5.0,voting,v2_short_interactive,,,1.0,,,,1.0,6,-1.0,1.0,10.0,30.11,8314.573622095935,16.0,6
options/updateOptionVotes,2023-10-06 20:34:08.518000+00:00,4.311,397.1508272919472,3,S022,v2,option_1,0.0,1.0,1.0,1.0,6.0,voting,v2_short_interactive,,,2.0,,,,1.0,6,-1.0,1.0,11.0,34.421,8711.724449387882,17.0,7
options/updateOptionVotes,2023-10-06 20:34:13.973000+00:00,5.455,563.7925909899558,2,S022,v2,option_1,1.0,2.0,1.0,1.0,6.0,voting,v2_short_interactive,,,2.0,,,,3.0,6,0.0,0.0,11.0,39.876000000000005,9275.517040377836,20.0,8
options/updateOptionVotes,2023-10-09 15:40:26.440000+00:00,28.89,4079.358975723239,2,S027,v2,option_29,0.0,-2.0,-2.0,6.0,1.0,voting,v2_short_interactive,,,2.0,,,,4.0,7,6.0,6.0,6.0,28.89,4079.358975723239,4.0,1
options/updateOptionVotes,2023-10-09 15:40:38.062000+00:00,11.622000000000002,1971.9224222083528,3,S027,v2,option_17,0.0,4.0,4.0,2.0,5.0,voting,v2_short_interactive,,,1.0,,,,16.0,7,-4.0,4.0,10.0,40.512,6051.281397931592,20.0,2
options/updateOptionVotes,2023-10-09 15:40:42.912000+00:00,4.85,547.2970003872497,2,S027,v2,option_4,0.0,4.0,4.0,3.0,4.0,voting,v2_short_interactive,,,3.0,,,,16.0,7,1.0,1.0,11.0,45.362,6598.578398318841,36.0,3
options/updateOptionVotes,2023-10-09 15:40:51.640000+00:00,8.728,968.7746168914032,2,S027,v2,option_4,4.0,3.0,-1.0,3.0,4.0,voting,v2_short_interactive,,,3.0,,,,-7.0,7,0.0,0.0,11.0,54.09,7567.353015210245,29.0,4
options/updateOptionVotes,2023-10-09 15:40:54.206000+00:00,2.566,647.5201439966403,2,S027,v2,option_16,0.0,2.0,2.0,1.0,6.0,voting,v2_short_interactive,,,6.0,,,,4.0,7,-2.0,2.0,13.0,56.656,8214.873159206885,33.0,5
options/updateOptionVotes,2023-10-09 15:40:56.615000+00:00,2.409,341.8486959453661,2,S027,v2,option_16,2.0,3.0,1.0,1.0,6.0,voting,v2_short_interactive,,,6.0,,,,5.0,7,0.0,0.0,13.0,59.065,8556.721855152251,38.0,6
options/updateOptionVotes,2023-10-09 15:41:03.229000+00:00,6.614000000000001,1057.1103755822835,4,S027,v2,option_17,4.0,5.0,1.0,2.0,5.0,voting,v2_short_interactive,,,1.0,,,,9.0,7,1.0,1.0,14.0,65.679,9613.832230734532,47.0,7
options/updateOptionVotes,2023-10-09 15:41:27.497000+00:00,14.233,424.3950838539624,2,S027,v2,option_16,3.0,4.0,1.0,2.0,5.0,voting,v2_short_interactive,,,6.0,,,,7.0,7,0.0,0.0,14.0,79.912,10038.227314588496,54.0,8
options/updateOptionVotes,2023-10-09 15:41:44.798000+00:00,17.301000000000002,3755.9529486516976,6,S027,v2,option_26,0.0,1.0,1.0,4.0,3.0,voting,v2_short_interactive,,,5.0,,,,1.0,7,2.0,2.0,16.0,97.213,13794.180263240194,55.0,9
options/updateOptionVotes,2023-10-09 15:41:46.812000+00:00,2.014,508.3425060736741,2,S027,v2,option_3,0.0,2.0,2.0,5.0,2.0,voting,v2_short_interactive,,,4.0,,,,4.0,7,1.0,1.0,17.0,99.227,14302.522769313868,59.0,10
options/updateOptionVotes,2023-10-11 13:35:27.790000+00:00,28.155,4462.211614353718,2,S030,v2,option_18,0.0,5.0,5.0,4.0,3.0,voting,v2_short_interactive,,,4.0,,,,25.0,6,4.0,4.0,4.0,28.155,4462.211614353718,25.0,1
options/updateOptionVotes,2023-10-11 13:35:36.329000+00:00,8.539,672.0238002529819,2,S030,v2,option_19,0.0,3.0,3.0,3.0,4.0,voting,v2_short_interactive,,,1.0,,,,9.0,6,-1.0,1.0,5.0,36.694,5134.2354146067,34.0,2
options/updateOptionVotes,2023-10-11 13:35:40.614000+00:00,4.285,360.1529111684456,2,S030,v2,option_19,3.0,4.0,1.0,3.0,4.0,voting,v2_short_interactive,,,1.0,,,,7.0,6,0.0,0.0,5.0,40.979,5494.388325775145,41.0,3
options/updateOptionVotes,2023-10-11 13:35:43.731000+00:00,3.117,542.57441142995,2,S030,v2,option_16,0.0,2.0,2.0,2.0,5.0,voting,v2_short_interactive,,,2.0,,,,4.0,6,-1.0,1.0,6.0,44.096,6036.962737205095,45.0,4
options/updateOptionVotes,2023-10-11 13:35:59.199000+00:00,15.468,607.0004730299413,2,S030,v2,option_4,0.0,3.0,3.0,1.0,6.0,voting,v2_short_interactive,,,3.0,,,,9.0,6,-1.0,1.0,7.0,59.564,6643.963210235037,54.0,5
options/updateOptionVotes,2023-10-11 13:36:16.828000+00:00,17.629,1910.7158120697245,3,S030,v2,option_9,0.0,2.0,2.0,6.0,1.0,voting,v2_short_interactive,,,5.0,,,,4.0,6,5.0,5.0,12.0,77.193,8554.679022304761,58.0,6
options/updateOptionVotes,2023-10-11 13:36:20.710000+00:00,3.882000000000001,612.3287809662693,2,S030,v2,option_28,0.0,1.0,1.0,5.0,2.0,voting,v2_short_interactive,,,6.0,,,,1.0,6,-1.0,1.0,13.0,81.075,9167.00780327103,59.0,7
options/updateOptionVotes,2023-10-11 23:43:18.491000+00:00,20.367,1981.837664378768,5,S034,v2,option_3,0.0,-7.0,-7.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,49.0,10,6.0,6.0,6.0,20.367,1981.837664378768,49.0,1
options/updateOptionVotes,2023-10-11 23:43:22.573000+00:00,4.082,574.2714173415987,2,S034,v2,option_3,-7.0,0.0,7.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,-49.0,10,0.0,0.0,6.0,24.449,2556.1090817203662,0.0,2
options/updateOptionVotes,2023-10-11 23:43:34.028000+00:00,11.455,1017.0892850732396,2,S034,v2,option_19,0.0,3.0,3.0,5.0,2.0,voting,v2_short_interactive,,,5.0,,,,9.0,10,-1.0,1.0,7.0,35.904,3573.198366793606,9.0,3
options/updateOptionVotes,2023-10-11 23:43:39.888000+00:00,5.86,402.93124905513946,2,S034,v2,option_5,0.0,3.0,3.0,4.0,3.0,voting,v2_short_interactive,,,4.0,,,,9.0,10,-1.0,1.0,8.0,41.764,3976.129615848745,18.0,4
options/updateOptionVotes,2023-10-11 23:43:49.395000+00:00,9.507,500.6233666726344,2,S034,v2,option_4,0.0,2.0,2.0,2.0,5.0,voting,v2_short_interactive,,,6.0,,,,4.0,10,-2.0,2.0,10.0,51.271,4476.75298252138,22.0,5
options/updateOptionVotes,2023-10-11 23:43:59.990000+00:00,10.595,495.7546806615383,2,S034,v2,option_14,0.0,3.0,3.0,1.0,6.0,voting,v2_short_interactive,,,3.0,,,,9.0,10,-1.0,1.0,11.0,61.866,4972.507663182918,31.0,6
options/updateOptionVotes,2023-10-11 23:44:04.356000+00:00,4.366,248.47553550069333,2,S034,v2,option_31,0.0,3.0,3.0,3.0,4.0,voting,v2_short_interactive,,,2.0,,,,9.0,10,2.0,2.0,13.0,66.232,5220.983198683612,40.0,7
options/updateOptionVotes,2023-10-11 23:44:16.675000+00:00,12.319,850.1171497815421,2,S034,v2,option_3,0.0,-3.0,-3.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,9.0,10,3.0,3.0,16.0,78.551,6071.100348465154,49.0,8
options/updateOptionVotes,2023-10-11 23:44:26.406000+00:00,9.731,981.7157800693022,2,S034,v2,option_19,3.0,4.0,1.0,5.0,2.0,voting,v2_short_interactive,,,5.0,,,,7.0,10,-1.0,1.0,17.0,88.282,7052.816128534456,56.0,9
options/updateOptionVotes,2023-10-11 23:44:36.486000+00:00,10.079999999999998,675.5223261785734,2,S034,v2,option_14,3.0,4.0,1.0,1.0,6.0,voting,v2_short_interactive,,,3.0,,,,7.0,10,-4.0,4.0,21.0,98.362,7728.338454713029,63.0,10
options/updateOptionVotes,2023-10-11 23:44:40.952000+00:00,4.465999999999999,430.0583194653196,2,S034,v2,option_14,4.0,3.0,-1.0,1.0,6.0,voting,v2_short_interactive,,,3.0,,,,-7.0,10,0.0,0.0,21.0,102.828,8158.396774178349,56.0,11
options/updateOptionVotes,2023-10-11 23:44:47.941000+00:00,6.989000000000001,805.8398491640844,6,S034,v2,option_3,-3.0,-2.0,1.0,6.0,1.0,voting,v2_short_interactive,,,1.0,,,,-5.0,10,5.0,5.0,26.0,109.817,8964.236623342433,51.0,12
options/updateOptionVotes,2023-10-11 23:44:52.114000+00:00,4.173,964.456914998612,2,S034,v2,option_14,3.0,4.0,1.0,1.0,6.0,voting,v2_short_interactive,,,3.0,,,,7.0,10,-5.0,5.0,31.0,113.99,9928.693538341044,58.0,13
options/updateOptionVotes,2023-10-14 16:28:54.741000+00:00,52.52,8823.73004598701,2,S038,v2,option_31,0.0,4.0,4.0,5.0,2.0,voting,v2_short_interactive,,,6.0,,,,16.0,6,5.0,5.0,5.0,52.52,8823.73004598701,16.0,1
options/updateOptionVotes,2023-10-14 16:29:14.574000+00:00,19.833,972.2906343778384,2,S038,v2,option_9,0.0,4.0,4.0,1.0,6.0,voting,v2_short_interactive,,,3.0,,,,16.0,6,-4.0,4.0,9.0,72.353,9796.020680364849,32.0,2
options/updateOptionVotes,2023-10-14 16:29:24.284000+00:00,9.71,750.2592874562256,2,S038,v2,option_11,0.0,3.0,3.0,2.0,5.0,voting,v2_short_interactive,,,2.0,,,,9.0,6,1.0,1.0,10.0,82.063,10546.279967821074,41.0,3
options/updateOptionVotes,2023-10-14 16:29:30.943000+00:00,6.659,1074.4627889266294,2,S038,v2,option_30,0.0,3.0,3.0,3.0,4.0,voting,v2_short_interactive,,,5.0,,,,9.0,6,1.0,1.0,11.0,88.722,11620.742756747704,50.0,4
options/updateOptionVotes,2023-10-14 16:29:38.740000+00:00,7.797000000000001,619.2211224133187,2,S038,v2,option_5,0.0,2.0,2.0,4.0,3.0,voting,v2_short_interactive,,,1.0,,,,4.0,6,1.0,1.0,12.0,96.519,12239.96387916102,54.0,5
options/updateOptionVotes,2023-09-25 22:38:59.325000+00:00,51.31999999999998,14773.683232184376,5,S001,v3,option_14,0.0,5.0,5.0,15.0,10.0,voting,v3_long_traditional,,,,,,,25.0,0,15.0,15.0,15.0,51.31999999999998,14773.683232184376,25.0,1
options/updateOptionVotes,2023-09-25 22:39:21.294000+00:00,21.96900000000001,5582.702476847641,2,S001,v3,option_5,0.0,2.0,2.0,13.0,12.0,voting,v3_long_traditional,,,,,,,4.0,0,-2.0,2.0,17.0,73.28899999999999,20356.385709032016,29.0,2
options/updateOptionVotes,2023-09-25 22:39:32.578000+00:00,11.284,2135.9792776129416,2,S001,v3,option_27,0.0,7.0,7.0,14.0,11.0,voting,v3_long_traditional,,,,,,,49.0,0,1.0,1.0,18.0,84.57299999999998,22492.36498664496,78.0,3
options/updateOptionVotes,2023-09-25 22:39:37.371000+00:00,4.793,326.7975095838841,2,S001,v3,option_3,0.0,-4.0,-4.0,18.0,7.0,voting,v3_long_traditional,,,,,,,16.0,0,4.0,4.0,22.0,89.36599999999999,22819.162496228844,94.0,4
options/updateOptionVotes,2023-09-25 22:39:56.214000+00:00,18.843,2624.02392145073,2,S001,v3,option_20,0.0,7.0,7.0,4.0,21.0,voting,v3_long_traditional,,,,,,,49.0,0,-14.0,14.0,36.0,108.209,25443.18641767957,143.0,5
options/updateOptionVotes,2023-09-25 22:40:03.651000+00:00,7.437,897.2335516801119,2,S001,v3,option_24,0.0,4.0,4.0,16.0,9.0,voting,v3_long_traditional,,,,,,,16.0,0,12.0,12.0,48.0,115.646,26340.41996935969,159.0,6
options/updateOptionVotes,2023-09-25 22:40:12.527000+00:00,8.876,650.8778585002692,2,S001,v3,option_1,0.0,2.0,2.0,6.0,19.0,voting,v3_long_traditional,,,,,,,4.0,0,-10.0,10.0,58.0,124.522,26991.297827859955,163.0,7
options/updateOptionVotes,2023-09-25 22:40:14.902000+00:00,2.375,117.0897579410846,2,S001,v3,option_2,0.0,5.0,5.0,9.0,16.0,voting,v3_long_traditional,,,,,,,25.0,0,3.0,3.0,61.0,126.897,27108.38758580104,188.0,8
options/updateOptionVotes,2023-09-25 22:40:20.391000+00:00,5.489,1386.214452686012,2,S001,v3,option_31,0.0,7.0,7.0,23.0,2.0,voting,v3_long_traditional,,,,,,,49.0,0,14.0,14.0,75.0,132.386,28494.60203848705,237.0,9
options/updateOptionVotes,2023-09-25 22:40:33.418000+00:00,13.027,2242.3677546731683,2,S001,v3,option_22,0.0,4.0,4.0,12.0,13.0,voting,v3_long_traditional,,,,,,,16.0,0,-11.0,11.0,86.0,145.41299999999998,30736.96979316022,253.0,10
options/updateOptionVotes,2023-09-25 22:40:40.113000+00:00,6.695,1273.845160955167,2,S001,v3,option_19,0.0,6.0,6.0,22.0,3.0,voting,v3_long_traditional,,,,,,,36.0,0,10.0,10.0,96.0,152.10799999999998,32010.814954115387,289.0,11
options/updateOptionVotes,2023-09-25 22:40:46.986000+00:00,6.872999999999999,690.8047596994385,2,S001,v3,option_16,0.0,3.0,3.0,21.0,4.0,voting,v3_long_traditional,,,,,,,9.0,0,-1.0,1.0,97.0,158.981,32701.619713814824,298.0,12
options/updateOptionVotes,2023-09-25 22:40:51.374000+00:00,4.388,572.5465124712589,2,S001,v3,option_15,0.0,4.0,4.0,17.0,8.0,voting,v3_long_traditional,,,,,,,16.0,0,-4.0,4.0,101.0,163.36899999999997,33274.166226286085,314.0,13
options/updateOptionVotes,2023-09-25 22:40:56.841000+00:00,5.467000000000001,1435.8507408328703,3,S001,v3,option_29,0.0,1.0,1.0,11.0,14.0,voting,v3_long_traditional,,,,,,,1.0,0,-6.0,6.0,107.0,168.83599999999998,34710.01696711895,315.0,14
options/updateOptionVotes,2023-09-25 22:41:08.384000+00:00,11.543000000000005,1042.736733385529,3,S001,v3,option_29,1.0,-3.0,-4.0,11.0,14.0,voting,v3_long_traditional,,,,,,,8.0,0,0.0,0.0,107.0,180.379,35752.75370050448,323.0,15
options/updateOptionVotes,2023-09-25 22:41:18.723000+00:00,10.339,2034.5943596994532,2,S001,v3,option_28,0.0,3.0,3.0,7.0,18.0,voting,v3_long_traditional,,,,,,,9.0,0,-4.0,4.0,111.0,190.718,37787.348060203934,332.0,16
options/updateOptionVotes,2023-09-25 22:41:28.972000+00:00,10.249,1880.744655758078,2,S001,v3,option_11,0.0,4.0,4.0,1.0,24.0,voting,v3_long_traditional,,,,,,,16.0,0,-6.0,6.0,117.0,200.967,39668.09271596201,348.0,17
options/updateOptionVotes,2023-09-25 22:41:32.313000+00:00,3.341,365.836233197678,2,S001,v3,option_9,0.0,3.0,3.0,2.0,23.0,voting,v3_long_traditional,,,,,,,9.0,0,1.0,1.0,118.0,204.308,40033.928949159694,357.0,18
options/updateOptionVotes,2023-09-25 22:41:44.824000+00:00,12.511,567.8150300314858,2,S001,v3,option_7,0.0,2.0,2.0,20.0,5.0,voting,v3_long_traditional,,,,,,,4.0,0,18.0,18.0,136.0,216.819,40601.743979191175,361.0,19
options/updateOptionVotes,2023-09-25 22:41:49.976000+00:00,5.152,389.8212933625064,4,S001,v3,option_12,0.0,2.0,2.0,3.0,22.0,voting,v3_long_traditional,,,,,,,4.0,0,-17.0,17.0,153.0,221.971,40991.565272553686,365.0,20
options/updateOptionVotes,2023-09-25 22:41:56.378000+00:00,6.402,363.6658272600984,2,S001,v3,option_26,0.0,3.0,3.0,5.0,20.0,voting,v3_long_traditional,,,,,,,9.0,0,2.0,2.0,155.0,228.373,41355.23109981378,374.0,21
options/updateOptionVotes,2023-09-25 22:41:58.404000+00:00,2.026,222.65707019422163,2,S001,v3,option_26,3.0,4.0,1.0,5.0,20.0,voting,v3_long_traditional,,,,,,,7.0,0,0.0,0.0,155.0,230.399,41577.888170008,381.0,22
options/updateOptionVotes,2023-09-25 22:42:04.680000+00:00,6.276,2652.8746565224246,2,S001,v3,option_23,0.0,3.0,3.0,24.0,1.0,voting,v3_long_traditional,,,,,,,9.0,0,19.0,19.0,174.0,236.675,44230.76282653043,390.0,23
options/updateOptionVotes,2023-09-25 22:42:06.210000+00:00,1.53,179.00379056499784,2,S001,v3,option_18,0.0,2.0,2.0,8.0,17.0,voting,v3_long_traditional,,,,,,,4.0,0,-16.0,16.0,190.0,238.205,44409.76661709543,394.0,24
